10999,4,16,SSD,256,15.4,macOS,12
3999,2,8,SSD,128,13.5,Windows,12
9599,6,64,SSD,2,17.3,Windows,24
6997,6,32,SSD,1,17.3,Windows,24
3397,6,32,SSD,1,15.6,Windows,24
3277,4,8,SSD,2,14.0,Windows,24
12999,8,32,SSD,512,15.4,macOS,12
8799,6,64,SSD,2,15.6,Windows,24
6249,6,32,SSD,1,15.6,Windows,24
9199,6,64,SSD,2,15.6,Windows,24
2097,4,8,HDD,1,15.6,Windows,24
4697,6,24,SSD,2,15.6,Windows,24
897,2,4,HDD,64,14.0,Windows,12
1197,4,4,SSD,256,15.6,Windows,24
3197,4,8,SSD,2,14.0,Windows,24
2697,4,8,SSD,2,15.6,Windows,24
2199,2,12,SSD,2,15.6,Windows,12
8099,6,64,SSD,1,15.6,Windows,24
3999,6,32,SSD,256,15.6,Windows,24
10899,6,64,SSD,1,17.3,Windows,24
4697,6,8,SSD,1,17.3,Windows,24
2097,2,16,HDD,1,17.3,Windows,24
1447,2,16,HDD,1,15.6,Windows,24
12999,6,32,SSD,512,16.0,macOS,12
4199,4,8,SSD,2,14.0,Windows,24
4297,4,16,SSD,2,14.0,Windows,24
5997,6,32,SSD,1,17.3,Windows,24
1347,2,4,SSD,1,13.3,Windows,24
2197,4,16,HDD,1,15.6,Windows,24
14997,6,64,SSD,1,18.4,Windows,24
4997,6,16,SSD,1,15.6,Windows,24
6397,6,32,SSD,1,15.6,Windows,24
2697,4,8,SSD,2,15.6,Windows,24
5449,2,8,SSD,256,13.3,macOS,12
7849,4,16,SSD,256,13.3,macOS,12
11599,6,32,SSD,256,15.4,macOS,12
3897,4,8,SSD,2,17.3,Windows,24
11499,4,16,SSD,2,15.0,Windows,12
3999,2,4,SSD,128,13.5,Windows,12
2147,4,16,HDD,1,15.6,Windows,24
8599,6,64,SSD,2,15.6,Windows,24
3999,4,32,SSD,2,14.0,Windows,24
7497,6,32,SSD,1,17.3,Windows,24
6599,2,8,SSD,256,13.3,macOS,12
1197,2,12,HDD,1,15.6,Windows,24
2197,2,12,HDD,1,15.6,Windows,24
2597,4,16,SSD,256,15.6,Windows,24
1797,2,16,SSD,1,14.0,Windows,24
2997,4,16,SSD,2,14.0,Windows,24
1997,2,16,HDD,1,17.3,Windows,24
1187,4,8,HDD,1,15.6,Windows,24
2799,4,32,SSD,2,15.6,Windows,24
7497,2,16,SSD,2,13.3,macOS,12
7697,6,16,SSD,1,15.6,Windows,24
7099,6,32,SSD,1,15.6,Windows,24
6849,4,16,SSD,256,12.3,Windows,12
16799,8,32,SSD,2,15.6,Windows,24
5899,2,8,SSD,2,13.3,macOS,12
1897,2,4,HDD,1,17.3,Windows,24
3397,4,32,HDD,1,17.3,Windows,24
5999,2,8,SSD,512,12.0,macOS,12
449,2,2,SSD,512,11.6,Windows,24
4697,4,16,SSD,2,14.0,Windows,24
