3919.88,4,8,SSD,512,15.6,Windows,24
3919.88,4,8,SSD,512,15.6,Windows,24
3999.0,4,32,SSD,1,15.6,Windows,24
3999.0,4,32,SSD,1,15.6,Windows,24
3999.0,4,8,SSD,256,15.6,Windows,24
3999.0,4,8,SSD,256,15.6,Windows,24
4099.0,6,8,SSD,512,15.6,Other,24
4099.0,6,8,SSD,512,15.6,Other,24
4099.0,6,8,SSD,512,17.3,Other,24
4099.0,6,8,SSD,512,17.3,Other,24
4106.29,4,8,SSD,512,14.0,Windows,24
4106.29,4,8,SSD,512,14.0,Windows,24
4280.22,4,8,SSD,256,15.6,Windows,36
4280.22,4,8,SSD,256,15.6,Windows,36
4299.0,6,8,SSD,256,15.6,Other,24
4299.0,6,8,SSD,256,15.6,Other,24
4299.0,4,8,SSD,512,15.6,Other,24
4299.0,4,8,SSD,512,15.6,Other,24
4322.32,6,16,SSD,512,17.3,Other,24
4322.32,6,16,SSD,512,17.3,Other,24
4344.89,4,8,SSD,512,14.0,Windows,12
4344.89,4,8,SSD,512,14.0,Windows,12
4399.0,2,8,SSD,512,14.0,Windows,24
4399.0,2,8,SSD,512,14.0,Windows,24
4486.23,4,16,SSD,512,14.0,Other,24
4486.23,4,16,SSD,512,14.0,Other,24
4499.0,4,8,SSD,256,14.0,Windows,36
4499.0,4,8,SSD,256,14.0,Windows,36
4596.0,4,8,SSD,512,15.6,Windows,24
4596.0,4,8,SSD,512,15.6,Windows,24
4599.0,6,8,SSD,256,15.6,Other,24
4599.0,6,8,SSD,256,15.6,Other,24
4599.0,6,8,SSD,512,15.6,Other,24
4599.0,6,8,SSD,512,15.6,Other,24
4709.67,4,16,SSD,512,15.6,Windows,24
4709.67,4,16,SSD,512,15.6,Windows,24
4729.16,4,16,SSD,512,14.0,Windows,36
4729.16,4,16,SSD,512,14.0,Windows,36
4770.7,6,8,SSD,1,15.6,Other,24
4770.7,6,8,SSD,1,15.6,Other,24
4799.0,6,8,SSD,256,17.3,Other,24
4799.0,6,8,SSD,256,17.3,Other,24
4799.0,6,8,SSD,512,15.6,Windows,24
4799.0,6,8,SSD,512,15.6,Windows,24
4799.0,2,8,SSD,512,14.0,Windows,24
4799.0,2,8,SSD,512,14.0,Windows,24
4799.0,6,8,SSD,512,17.3,Other,24
4799.0,6,8,SSD,512,17.3,Other,24
4822.33,6,8,SSD,512,15.6,Other,24
4822.33,6,8,SSD,512,15.6,Other,24
4899.0,6,8,SSD,1,17.3,Other,24
4899.0,6,8,SSD,1,17.3,Other,24
4899.0,6,8,SSD,256,17.3,Other,24
4899.0,6,8,SSD,256,17.3,Other,24
4999.0,6,8,SSD,512,15.6,Other,24
4999.0,6,8,SSD,512,15.6,Other,24
4999.0,2,8,SSD,128,13.3,macOS,12
4999.0,2,8,SSD,128,13.3,macOS,12
5046.23,4,16,SSD,256,14.0,Windows,24
5046.23,4,16,SSD,256,14.0,Windows,24
